time,row,col,demand
176,4,3,0
664,1,2,153
27,5,3,0
189,3,2,7
716,2,0,0
346,5,6,0
432,3,3,111
538,4,5,15
444,4,6,13
624,5,4,78
313,5,0,0
418,3,6,7
60,5,3,15
607,7,1,0
112,0,1,4
507,6,6,15
128,1,5,4
536,2,7,0
1,2,1,0
124,7,4,0
573,1,6,435
129,5,1,0
601,2,7,220
638,7,6,0
601,3,5,370
34,0,4,421
185,4,1,7
482,1,3,72
390,4,7,0
138,6,0,0
509,1,1,0
11,1,0,0
711,6,3,0
689,6,5,0
73,4,3,47
6,1,6,0
378,1,0,7
200,4,2,0
314,7,6,42
497,0,7,159
721,5,3,23
524,3,6,228
219,3,3,55
295,0,0,9
402,4,6,89
447,1,7,25
216,4,5,85
392,5,7,0
490,0,1,0
40,1,2,49
489,5,0,0
377,7,4,0
408,6,1,7
619,4,3,110
694,5,2,54
712,7,3,0
676,4,5,107
723,2,5,1711
226,7,1,0
570,7,4,26
220,2,5,8
358,2,5,443
557,2,7,74
193,7,7,0
685,5,5,54
638,4,7,49
703,7,5,22
457,2,6,125
647,3,7,134
548,1,3,151
81,7,5,6
691,1,3,12
649,7,3,12
453,5,5,73
213,5,6,448
176,2,0,0
610,5,7,0
557,7,6,0
546,1,7,160
3,3,2,0
591,5,4,17
335,5,2,6
383,6,7,22
412,6,4,12
617,2,3,92
597,3,1,10
556,0,7,52
407,2,1,30
14,7,3,5
369,1,6,0
365,7,1,0
587,6,6,0
52,1,6,3
113,7,2,0
705,4,0,0
312,5,5,67
148,4,5,7
581,5,0,0
552,7,0,0
478,7,1,0
444,4,7,40
404,2,4,96
55,5,0,0
387,1,7,53
540,5,4,0
238,6,7,0
606,4,7,46
24,7,2,0
409,5,1,0
698,6,7,99
527,3,4,105
167,3,7,142
229,5,3,5
251,3,4,106
287,5,0,0
402,1,4,18
490,3,1,0
373,5,6,22
601,1,2,110
448,4,7,45
231,0,6,13
362,6,1,0
5,6,5,0
186,3,0,0
423,5,7,94
310,4,4,74
308,6,0,0
33,3,2,89
710,7,3,22
647,2,1,0
106,0,1,4
606,4,5,46
494,1,4,72
200,2,4,0
41,2,5,392
38,4,2,0
659,5,6,0
576,5,7,166
544,4,1,0
662,3,4,102
306,7,2,0
496,6,7,189
171,5,0,0
39,4,7,77
427,0,3,125
561,1,7,0
711,0,7,13
209,4,7,85
328,7,1,0
594,6,4,54
455,2,4,86
307,0,6,211
569,3,1,10
477,2,0,0
212,4,3,12
440,4,3,0
550,5,2,31
28,2,7,6
147,0,6,7
97,1,6,6
603,2,4,64
30,2,2,0
61,6,4,608
515,3,3,9
388,2,4,48
144,1,7,51
193,1,2,20
57,6,4,45
727,3,4,1107
182,6,6,4
415,7,3,19
468,2,6,27
521,3,6,167
694,4,5,95
451,3,6,78
495,0,2,203
669,0,2,51
265,1,7,70
75,7,7,0
204,1,5,56
475,4,7,42
191,3,2,31
643,3,3,97
550,7,2,0
206,6,2,0
181,6,1,0
123,2,4,17
341,7,7,0
645,7,3,0
171,0,2,0
146,2,2,14
663,4,3,204
243,2,5,5
241,3,1,9
686,0,7,0
694,1,5,214
208,4,3,12
489,0,6,0
46,0,1,3
536,4,7,0
442,7,1,0
653,1,5,63
41,0,1,3
691,6,3,0
551,4,0,0
553,7,6,10
161,0,3,84
362,4,7,11
44,1,1,3
16,7,4,11
477,5,7,21
222,7,0,0
305,2,1,6
449,3,2,20
251,1,5,36
616,6,2,11
627,2,4,86
612,2,3,28
651,3,5,114
225,7,6,0
523,1,3,85
675,5,3,33
473,0,4,77
450,3,6,40
157,5,7,14
341,4,5,37
447,2,1,0
17,0,2,14
558,3,2,10
306,5,0,0
726,7,7,45
714,2,2,91
301,1,7,117
675,3,2,54
528,3,0,0
446,4,6,25
648,0,7,114
189,5,6,19
610,7,3,0
715,4,5,393
626,1,5,146
519,3,4,143
391,3,3,18
65,3,0,0
529,1,7,40
52,3,3,0
352,4,6,81
490,4,1,0
397,0,7,119
398,3,3,48
299,6,0,0
569,2,3,135
549,2,4,160
138,7,1,0
468,0,7,8
52,7,5,3
335,3,0,10
514,5,3,0
719,1,3,212
511,7,4,0
445,3,3,33
622,0,5,28
522,5,0,0
337,4,7,75
470,1,6,61
334,1,3,148
160,6,1,0
450,7,5,20
149,3,7,0
97,0,1,4
729,0,1,0
722,7,4,73
460,0,2,42
454,0,7,99
687,3,5,0
107,6,2,0
555,4,4,142
293,0,3,25
137,4,0,4
207,3,6,48
428,0,2,101
613,6,1,0
496,5,5,50
0,7,4,0
603,0,2,46
640,5,6,19
573,1,4,58
666,4,7,337
326,3,1,0
383,4,3,28
94,4,5,73
330,1,4,10
252,7,0,0
646,1,2,97
552,6,1,10
416,7,5,7
25,3,4,32
589,4,2,0
89,4,6,470
220,2,6,29
248,2,0,0
279,0,6,9
470,0,4,61
103,0,6,6
587,7,5,0
352,5,6,17
502,4,1,0
48,7,6,3
476,7,3,0
700,3,0,0
426,7,5,19
500,3,7,95
98,4,5,23
724,1,3,200
449,1,1,0
94,0,5,41
16,5,4,19
61,3,0,0
486,6,7,0
574,4,1,26
490,5,2,0
534,1,3,15
295,3,4,19
325,0,4,42
605,1,4,64
206,5,7,73
138,2,1,0
7,0,7,0
560,2,5,0
653,1,3,63
463,6,1,0
380,4,0,7
554,5,0,0
604,2,6,103
73,3,5,73
361,5,4,11
458,0,0,8
481,4,7,28
496,4,3,0
418,7,3,0
42,6,0,0
471,0,5,159
572,0,7,226
412,1,3,101
541,5,0,0
93,2,1,4
169,3,1,4
372,1,7,39
651,6,6,12
725,6,0,0
329,2,4,135
323,3,0,0
86,6,7,10
717,0,1,0
349,0,2,48
235,7,7,13
108,1,4,6
657,7,2,0
541,0,0,9
53,6,6,6
402,5,4,11
41,3,7,23
295,2,1,0
353,3,3,71
53,4,1,0
456,5,7,103
1,2,3,0
368,7,3,0
517,5,3,0
283,6,0,0
711,2,7,13
280,2,2,18
647,1,5,134
521,6,6,23
452,4,6,25
494,7,5,0
228,0,2,8
442,0,6,20
175,2,1,0
602,6,3,0
53,7,4,0
704,4,6,225
244,0,7,5
433,4,1,8
415,1,6,31
626,3,4,175
666,7,4,12
364,6,5,22
379,4,3,39
92,7,1,0
688,2,4,342
529,2,4,104
330,7,4,0
628,1,3,86
537,4,0,0
494,5,2,0
719,0,0,69
236,2,0,5
595,5,6,230
482,1,2,86
149,2,7,0
17,2,0,0
624,6,0,0
41,3,6,706
555,6,1,0
407,6,0,0
597,2,2,54
119,1,3,70
558,1,2,0
263,2,7,31
599,5,1,0
686,7,5,0
221,3,2,0
33,2,6,221
351,1,4,102
83,0,5,607
195,3,0,0
198,5,5,0
315,4,2,6
445,3,5,25
256,3,1,0
617,6,1,0
333,1,2,16
658,5,6,12
309,5,2,0
325,0,7,71
210,7,0,0
94,4,0,4
447,3,5,45
122,1,6,7
413,5,6,19
486,2,7,64
528,2,0,0
563,3,6,52
452,3,2,33
673,1,5,173
538,7,7,0
624,5,1,11
491,3,0,0
190,2,5,62
508,5,7,15
670,4,2,0
233,0,6,34
121,4,1,4
553,7,4,0
158,7,3,263
294,6,4,0
677,4,6,21
228,6,1,0
656,2,4,0
684,0,3,54
297,2,6,0
709,6,1,0
619,1,6,36
164,5,1,4
274,3,1,0
344,5,6,0
175,7,6,0
374,5,1,0
156,3,2,11
297,5,1,0
165,7,7,14
237,1,4,34
548,0,0,65
377,7,5,0
383,5,0,0
231,1,2,16
50,0,4,12
688,1,6,66
597,1,5,166
234,2,0,8
423,4,4,31
723,3,4,281
706,2,7,69
68,0,1,6
178,2,5,7
638,3,5,97
197,3,7,5
584,7,1,0
518,2,0,0
611,0,3,18
10,5,1,3
710,5,2,0
81,7,0,0
329,3,2,10
522,5,2,0
205,2,6,65
246,2,3,0
548,1,1,0
458,2,2,48
361,0,5,159
105,5,4,6
497,4,6,64
377,4,2,0
643,7,6,11
146,1,3,23
596,7,3,10
595,3,0,0
98,3,0,0
449,0,5,40
74,1,6,10
526,7,4,0
113,3,6,46
293,4,7,25
716,6,0,0
188,4,0,0
456,2,6,111
422,2,7,55
200,5,3,0
363,5,1,0
356,5,3,17
125,3,7,0
221,4,0,0
565,1,4,68
671,1,6,1325
112,3,1,10
198,7,1,0
145,6,7,7
499,6,4,8
157,5,2,0
368,1,1,0
227,2,5,8
333,0,4,200
673,7,0,0
11,6,6,11
683,6,7,0
225,0,2,5
318,1,1,0
599,5,4,44
160,4,4,37
367,0,3,0
492,3,3,22
221,6,3,0
504,6,5,15
56,4,7,42
625,3,2,97
623,2,7,64
725,7,6,45
386,7,7,11
276,7,7,0
315,3,4,61
485,4,1,0
728,3,5,3717
235,4,1,8
340,4,1,0
32,3,1,9
190,6,1,0
372,4,0,0
506,1,1,0
659,4,7,12
292,5,6,0
188,2,3,43
539,1,7,0
265,1,5,38
166,0,6,2154
476,1,5,302
190,5,2,4
467,7,0,0
357,3,6,304
389,6,1,0
95,2,4,41
271,6,2,0
349,3,2,10
526,1,2,129
250,1,2,9
302,5,3,15
272,7,6,32
106,7,7,0
551,1,5,488
386,1,5,167
89,3,2,16
74,1,0,0
427,0,5,101
196,3,1,0
307,1,6,147
86,3,1,10
498,1,4,72
709,0,3,22
696,7,3,56
420,2,7,31
408,0,2,51
327,3,1,6
61,4,6,42
226,2,2,5
269,4,7,9
727,7,0,0
524,2,5,161
335,7,2,0
108,2,1,0
55,6,3,0
646,4,0,11
582,3,1,0
71,5,1,0
448,1,2,40
695,5,4,21
85,2,4,114
189,1,6,24
344,6,1,0
38,5,4,9
457,6,5,0
584,0,6,0
71,0,3,57
526,1,0,9
712,2,3,13
363,3,0,0
6,6,2,0
655,2,0,0
261,6,1,0
307,1,7,34
604,6,7,46
295,4,3,211
196,6,3,0
537,0,1,0
454,6,6,13
170,3,0,0
456,6,2,0
357,3,5,291
207,4,7,16
13,3,7,186
463,3,7,8
335,3,6,422
683,4,6,0
272,3,4,0
173,2,7,12
239,6,2,0
692,2,4,0
221,2,6,0
477,7,0,0
7,5,3,0
477,1,5,165
278,1,0,0
494,5,0,0
91,7,6,12
247,5,6,0
87,4,4,79
394,5,7,0
683,0,1,0
424,7,6,7
197,2,0,0
79,3,5,0
529,5,0,9
341,4,6,17
715,6,3,0
2,5,3,0
115,0,4,27
153,2,1,4
664,1,4,235
702,2,4,69
39,7,5,0
680,5,6,0
575,1,7,368
60,4,3,27
501,7,4,22
679,1,7,0
636,0,4,0
654,1,6,71
353,7,5,6
453,0,1,25
174,6,0,0
579,6,2,0
369,6,3,0
85,2,7,117
339,1,4,17
630,6,5,11
48,5,2,12
641,6,0,0
390,6,2,0
609,5,4,0
349,2,0,0
631,7,4,19
528,5,0,0
204,3,7,12
449,0,2,33
189,4,4,15
174,5,2,0
128,6,1,0
2,3,1,0
523,3,2,0
711,5,5,22
511,6,5,15
250,6,4,0
382,0,3,74
296,4,3,74
313,7,7,0
269,5,3,0
437,2,4,78
439,0,3,40
684,2,3,33
244,4,2,5
379,0,4,68
409,3,2,0
67,5,1,0
681,4,6,0
508,2,5,91
404,6,4,7
691,6,4,0
535,7,2,0
729,4,4,132
386,2,3,160
62,3,3,39
377,5,2,0
223,2,2,0
493,0,1,0
490,1,0,0
434,1,2,53
482,4,5,117
69,3,5,568
273,4,6,0
580,5,3,17
637,1,2,30
601,6,1,28
568,2,2,52
69,0,7,472
343,2,6,48
446,7,0,0
95,3,6,51
603,6,4,36
542,7,0,0
686,5,1,0
666,3,3,39
387,5,5,23
686,1,6,0
442,6,0,0
710,6,2,0
458,4,6,42
266,6,1,0
650,3,1,12
264,2,7,14
60,7,2,0
707,3,0,0
215,6,5,5
15,0,6,164
160,3,2,30
375,2,7,135
597,3,3,142
349,5,0,0
199,4,2,0
409,4,2,0
418,2,3,0
16,3,4,55
398,0,3,53
193,1,5,25
272,0,5,0
229,6,0,0
108,3,2,6
391,4,4,30
388,2,3,30
368,2,5,0
623,6,4,28
526,7,1,0
636,0,2,0
179,6,2,7
644,1,5,78
206,7,1,0
481,5,7,36
412,6,7,39
54,5,1,0
453,2,2,13
294,6,5,15
251,5,3,0
84,1,7,148
217,2,3,42
213,3,2,5
312,2,1,6
236,0,3,37
574,4,5,487
60,0,0,9
9,5,6,51
706,2,6,91
372,7,3,0
664,3,4,71
60,5,6,19
688,4,4,74
501,0,0,8
56,4,3,6
602,7,7,0
40,3,2,14
159,3,1,23
120,6,1,0
211,7,5,5
66,1,6,1800
304,0,5,58
514,0,5,0
651,1,1,12
488,0,3,0
624,0,6,127
588,3,1,0
168,3,7,15
661,6,1,0
379,1,6,199
288,4,6,30
307,0,7,64
551,2,1,15
624,4,3,78
1,1,7,3
435,4,3,111
466,4,5,0
138,7,7,11
136,1,0,0
381,7,0,0
165,7,1,0
137,7,5,7
369,2,0,0
373,0,6,28
594,0,7,210
384,5,7,30
697,0,0,35
705,6,3,0
555,1,6,135
492,6,1,0
556,5,5,26
181,4,1,0
647,0,7,134
278,1,1,0
94,2,6,83
258,3,5,58
579,6,5,34
320,7,3,0
82,7,6,12
172,2,1,0
400,1,2,96
199,6,2,0
158,0,7,80
213,2,7,40
237,1,6,34
349,0,7,44
730,3,6,399
37,0,6,163
469,7,3,0
399,1,6,119
502,4,3,72
700,5,5,618
588,4,7,10
427,1,0,0
467,0,0,0
726,2,5,3503
643,5,4,37
516,3,0,0
196,0,6,8
700,7,1,0
397,1,7,48
268,0,1,5
152,3,5,18
188,2,2,19
430,2,6,125
511,1,2,0
692,3,3,0
75,0,4,0
282,6,3,9
231,4,3,26
245,4,3,14
197,2,1,0
53,0,5,0
584,0,0,0
39,2,3,63
246,4,1,0
56,6,7,19
50,2,4,3
710,6,3,0
438,0,6,25
180,1,0,0
551,4,5,639
242,0,6,31
394,5,2,0
25,1,7,20
636,5,3,0
147,7,1,0
384,4,4,138
275,7,1,0
395,0,7,11
75,4,3,22
328,1,2,51
548,0,1,25
458,2,3,42
426,6,6,0
222,6,6,0
296,0,3,6
290,0,7,0
160,0,1,30
375,2,0,0
421,6,6,12
312,6,4,6
258,2,0,0
74,0,3,16
359,3,5,574
163,6,6,14
704,4,2,0
333,6,1,0
578,2,7,88
298,1,1,0
700,4,6,899
183,6,6,0
711,0,2,0
658,2,5,0
713,7,4,0
648,1,0,0
495,1,3,181
62,2,0,0
33,2,1,0
102,2,4,0
255,1,0,5
606,4,0,11
378,5,7,28
372,5,0,0
595,6,0,0
111,0,0,0
317,0,4,10
725,3,6,2795
223,4,7,0
658,5,4,12
477,3,0,0
426,0,5,70
642,2,6,175
158,6,1,4
404,6,7,0
124,0,3,0
62,0,1,3
153,2,6,297
194,3,0,0
571,7,2,0
444,7,3,0
678,5,3,0
238,3,2,0
697,3,5,350
104,5,1,0
521,1,7,114
642,6,2,11
568,0,5,142
121,7,2,0
575,5,4,52
52,0,2,0
404,1,7,101
249,5,2,0
680,6,0,0
526,3,0,0
489,3,1,0
438,2,1,0
414,6,0,0
339,5,0,0
21,1,7,153
537,0,0,0
93,5,2,10
20,4,6,579
30,4,5,3
519,6,7,9
653,4,1,0
729,3,3,141
384,6,4,18
121,4,7,31
592,0,6,88
477,1,3,103
53,2,5,6
131,7,7,4
502,7,3,0
568,7,5,10
480,2,6,499
622,4,4,92
601,0,5,167
597,6,5,54
487,1,2,0
650,7,3,12
554,3,5,326
277,4,7,0
681,1,1,0
550,6,3,9
553,6,0,0
250,5,3,0
368,6,0,0
624,2,2,37
293,7,0,0
236,4,2,0
218,4,6,16
493,4,1,8
275,0,4,9
264,1,7,47
639,1,1,0
66,1,2,90
32,0,6,20
628,1,6,37
437,7,2,0
193,6,6,8
706,6,0,0
560,0,2,16
66,7,0,0
144,3,2,11
321,7,0,0
78,3,2,0
40,4,7,25
600,4,1,28
531,5,4,9
61,5,6,21
258,2,6,84
184,2,1,0
59,4,3,42
534,0,3,15
7,4,4,0
333,1,1,6
147,7,5,11
107,0,1,6
97,2,1,13
132,3,2,4
288,2,1,0
699,5,5,112
411,5,1,0
111,0,3,60
304,4,2,0
164,1,5,922
413,2,1,7
337,7,2,0
229,4,6,5
104,4,4,0
385,0,2,18
646,4,3,146
614,3,1,11
574,7,2,0
345,6,5,0
587,3,1,0
300,1,2,15
681,4,5,12
707,6,6,13
175,6,0,0
504,6,2,0
377,3,1,11
159,0,1,4
284,2,4,38
131,6,7,11
148,6,7,0
197,6,7,5
401,5,5,48
85,5,7,259
485,2,4,28
217,0,1,5
714,0,1,0
522,1,0,9
255,2,7,58
19,6,5,17
299,7,0,0
430,6,3,39
404,1,2,48
720,4,1,36
6,7,0,0
642,1,3,134
526,6,1,0
486,2,6,28
611,6,7,0
456,7,7,0
31,7,5,0
57,0,5,177
356,6,0,0
11,1,1,0
554,4,7,58
660,2,4,71
358,2,6,1254
311,7,5,30
533,1,1,0
139,3,2,13
20,1,0,0
588,1,2,44
641,7,3,0
209,5,6,217
162,2,7,30
726,4,2,0
668,3,6,561
333,7,5,6
271,2,2,0
431,2,1,7
405,7,3,0
573,3,4,184
203,0,6,20
256,5,2,0
4,1,4,0
664,3,2,102
424,1,7,51
691,5,1,0
260,5,1,0
77,5,3,0
271,5,2,0
57,5,7,24
302,4,6,68
553,6,7,26
38,4,5,66
514,2,2,15
670,5,3,31
415,3,3,19
127,4,6,0
46,2,0,0
255,3,6,36
588,4,2,0
462,3,1,0
174,6,2,7
687,6,5,0
155,0,3,215
687,3,6,0
449,6,1,8
273,2,4,0
2,2,2,3
509,0,1,0
615,4,3,18
278,5,6,9
14,0,3,164
124,0,4,11
64,1,1,3
199,7,0,0
674,1,1,0
471,1,1,0
641,3,4,37
254,1,1,14
582,3,4,34
168,7,1,0
76,1,5,0
557,5,0,0
472,4,5,48
118,1,0,0
641,6,7,0
267,4,3,122
368,4,1,0
34,7,0,0
218,7,0,0
473,6,7,21
345,0,5,0
336,6,2,0
194,7,3,0
167,5,6,98
650,1,6,153
669,7,1,0
40,2,4,175
612,0,0,0
301,6,3,0
325,4,4,16
160,6,3,25
308,6,3,0
326,7,4,0
101,2,0,0
552,7,6,26
88,1,6,322
514,7,4,9
111,0,2,13
174,4,4,7
102,2,2,0
254,3,3,103
264,6,1,0
25,7,3,0
563,7,3,0
616,2,7,121
493,6,0,0
57,5,5,124
685,4,5,95
443,1,1,0
51,2,3,3
5,4,0,0
509,2,1,0
600,2,5,167
7,3,5,5
680,5,0,0
711,3,7,13
256,0,6,72
432,4,1,33
131,3,7,74
403,5,5,41
564,6,7,16
695,5,1,0
331,7,1,0
720,3,0,14
1,0,0,0
578,1,2,54
128,0,4,17
159,7,5,4
128,4,3,7
393,5,6,0
247,4,4,5
320,5,4,0
399,4,6,66
422,7,7,7
145,1,6,25
205,4,4,40
526,1,5,290
715,0,3,99
73,7,1,0
438,3,1,8
419,1,1,0
592,4,4,78
699,0,2,69
159,4,3,11
318,4,2,0
706,5,4,22
139,2,7,150
501,4,5,81
100,4,1,4
301,0,3,141
132,1,3,94
520,0,6,243
53,4,4,0
463,2,0,0
422,4,1,0
260,5,0,0
696,2,2,43
94,5,4,89
494,2,1,0
289,2,0,0
214,5,3,5
424,5,4,39
33,4,0,0
138,2,5,466
685,7,5,0
310,5,3,55
414,3,1,7
392,0,6,0
266,5,0,0
297,6,2,0
590,4,0,0
210,5,4,28
427,5,7,43
238,4,1,8
645,4,5,157
493,5,0,0
546,0,2,49
24,4,5,32
568,6,0,0
59,1,6,87
291,1,7,0
166,5,6,128
100,5,7,0
152,1,0,0
174,4,0,0
546,2,4,89
67,5,6,508
467,6,1,0
179,6,4,0
639,0,0,0
191,0,0,0
262,2,5,80
609,3,2,11
122,2,7,7
330,5,5,67
59,2,1,0
468,0,6,0
503,0,0,8
534,6,3,0
606,0,5,75
413,3,6,82
550,5,1,0
604,7,5,18
678,5,1,0
173,7,7,4
579,2,0,0
100,0,6,0
705,4,1,13
486,0,5,14
660,5,1,0
167,0,4,245
686,0,5,0
539,1,2,9
653,1,4,31
254,3,4,169
501,1,1,8
20,4,0,0
575,4,5,697
126,2,0,0
362,6,5,11
42,2,2,158
455,4,6,45
420,1,3,0
425,1,1,7
699,5,3,22
44,3,2,9
77,7,1,0
509,4,1,15
224,1,1,0
87,0,3,243
523,0,3,129
720,4,7,222
117,6,4,23
315,5,6,0
295,3,1,0
603,6,5,11
41,2,2,25
50,7,0,0
453,2,0,0
165,5,6,106
96,1,1,0
557,3,2,16
216,5,5,80
25,3,2,3
432,2,6,288
325,4,2,0
155,6,1,0
248,7,2,0
543,1,3,249
239,0,4,13
150,2,0,0
578,6,2,0
162,0,3,41
116,0,4,43
59,5,5,162
368,3,7,0
96,2,5,46
704,2,1,13
1,4,0,0
476,7,5,8
247,3,0,0
358,5,4,27
460,1,1,21
91,0,4,73
564,4,0,0
123,1,7,0
605,4,0,0
39,0,7,154
629,0,7,86
524,5,3,38
19,4,4,41
372,0,1,0
704,5,0,0
539,7,0,0
644,5,3,19
239,5,1,5
371,5,2,0
687,2,1,0
236,7,1,0
455,1,5,91
305,0,5,74
582,2,5,34
392,7,7,0
617,7,5,28
637,0,1,0
95,0,7,47
625,4,4,213
551,6,6,71
311,6,6,166
337,2,7,54
513,2,5,9
186,6,7,7
141,4,2,0
635,3,2,0
176,0,6,0
594,4,2,0
566,6,1,0
97,0,3,10
596,2,4,78
184,2,7,34
548,6,0,0
590,0,2,54
131,4,3,17
251,3,0,0
479,0,5,401
288,3,1,30
385,7,1,0
101,3,1,0
251,5,1,0
549,1,0,0
471,5,6,27
17,5,3,8
186,0,4,7
556,2,7,58
519,7,6,67
279,3,2,14
626,3,7,37
334,1,0,6
42,6,4,18
261,7,0,0
202,5,3,0
398,6,3,11
168,4,3,43
150,1,3,4
705,1,1,13
675,0,4,21
373,4,5,68
420,0,6,19
545,3,6,151
356,3,5,237
76,3,7,4
701,5,2,35
257,0,2,36
259,1,0,5
708,0,0,0
721,1,2,82
601,5,2,11
285,7,1,0
248,6,2,0
139,6,5,31
539,4,1,9
308,4,5,79
658,3,3,20
97,1,1,0
171,2,7,0
695,2,6,309
116,3,7,50
640,0,5,19
719,1,6,125
683,6,0,0
606,5,0,0
342,4,2,0
21,7,1,0
563,1,2,10
196,3,6,12
531,0,4,80
220,2,3,8
141,5,0,0
57,5,2,0
305,1,3,55
598,2,2,88
128,4,1,0
205,2,0,0
359,3,3,60
265,1,6,38
445,6,1,0
313,6,4,6
225,7,7,0
372,7,4,0
367,4,1,7
425,7,4,7
563,4,2,0
604,1,7,57
495,4,3,59
694,0,6,214
367,4,0,0
131,7,2,0
688,5,5,41
643,5,3,0
397,3,1,23
665,6,6,12
559,1,3,10
326,0,6,83
455,2,5,45
280,3,5,52
181,6,7,0
320,7,5,0
39,4,3,49
591,2,7,88
49,5,3,24
387,7,0,0
299,3,1,0
723,6,6,141
123,6,3,0
198,1,2,0
197,1,2,8
473,7,5,0
41,7,4,6
27,3,4,3
3,7,4,0
478,7,0,0
610,7,0,0
226,5,4,0
641,0,4,30
677,1,2,33
268,6,7,5
551,5,0,0
344,3,4,0
80,2,2,6
54,5,0,0
328,6,2,0
98,4,3,143
69,4,4,45
366,1,2,11
571,0,1,52
640,1,2,60
154,4,6,77
91,5,6,411
181,6,2,0
259,4,4,17
522,1,6,214
154,5,1,0
31,6,4,3
567,7,3,0
516,2,6,38
183,4,4,12
212,2,4,209
341,4,2,0
125,4,3,4
324,7,5,0
447,4,4,58
667,0,3,165
439,2,2,8
208,4,4,40
202,7,0,0
7,2,0,0
378,6,5,50
105,7,2,0
99,0,3,10
532,6,5,9
170,2,4,4
283,4,6,18
428,4,1,7
207,6,4,20
359,3,4,98
136,4,5,133
86,4,3,12
606,0,3,57
468,3,0,0
307,3,4,64
604,3,1,28
195,2,0,0
197,7,5,0
352,2,2,64
3,2,0,0
501,2,2,50
322,2,6,0
91,6,7,41
400,5,4,41
571,6,0,0
361,4,2,0
355,0,3,98
440,6,2,0
208,5,6,141
649,7,0,0
69,1,2,36
705,3,5,259
347,0,2,6
123,0,7,0
443,5,7,8
14,7,2,0
405,4,2,0
141,4,4,80
245,0,1,0
724,0,4,272
628,5,7,78
409,5,7,51
99,2,1,0
186,3,6,27
52,5,6,3
376,2,6,177
602,3,6,139
211,5,6,154
323,6,6,0
365,2,1,0
255,2,1,0
533,0,3,55
703,4,4,56
449,1,2,66
660,0,6,12
494,1,5,209
72,5,2,6
681,4,4,41
355,3,7,48
244,2,1,5
520,6,4,29
306,5,3,9
238,5,4,13
503,0,1,14
692,6,0,0
13,5,3,8
463,5,3,0
609,6,3,0
564,0,3,74
675,3,6,395
561,2,5,10
181,6,3,0
509,0,0,0
597,4,5,159
410,7,0,0
478,0,6,302
295,7,4,0
18,3,6,974
332,6,2,0
81,5,2,0
628,3,3,30
264,6,7,5
557,0,1,0
227,5,1,0
411,3,6,180
473,2,2,48
179,7,3,0
727,5,1,222
390,0,4,18
63,2,6,216
504,2,2,47
127,1,3,0
676,0,5,86
424,0,7,75
182,1,2,12
416,2,3,0
641,4,7,67
604,6,2,0
655,2,4,12
637,2,4,19
376,1,5,159
377,3,3,46
351,6,2,0
551,2,6,1517
625,0,6,86
600,1,4,203
428,0,7,94
310,0,2,40
273,0,2,0
500,3,5,254
26,1,5,14
190,5,1,0
550,2,4,190
685,2,4,214
304,0,2,40
293,6,1,0
46,0,2,11
506,6,0,0
440,6,5,20
527,4,1,9
370,2,6,0
409,7,1,0
456,7,6,21
221,7,0,0
70,3,4,30
403,7,1,0
343,3,7,17
273,2,2,0
638,2,4,97
249,7,5,0
189,0,3,46
728,5,1,163
465,4,7,0
685,3,1,21
567,7,2,0
523,6,6,15
650,7,5,0
93,3,1,12
128,5,5,28
524,5,0,0
503,3,3,95
432,1,0,13
598,4,2,0
319,5,5,0
288,5,5,34
277,0,3,41
260,4,4,27
475,6,2,0
286,3,0,0
473,1,0,0
305,1,0,0
337,7,5,6
284,5,3,5
460,2,3,56
720,2,3,95
566,4,5,100
162,7,2,0
546,0,4,71
468,6,2,0
600,7,0,0
476,0,3,125
194,2,2,0
425,2,6,137
536,7,4,0
440,7,0,0
419,7,5,0
464,6,2,0
576,0,5,450
695,6,2,12
710,7,0,0
39,2,2,178
139,2,0,0
26,0,7,14
6,7,1,0
698,4,7,212
508,6,6,0
114,7,6,0
89,5,3,41
300,3,5,40
397,6,4,18
611,6,5,11
726,6,5,281
539,7,4,0
686,5,7,0
129,0,1,0
34,5,1,0
618,4,2,0
44,5,0,0
228,7,6,0
306,5,2,6
488,3,4,0
361,1,5,148
603,0,1,11
681,1,2,12
643,0,1,11
446,6,3,0
287,3,0,0
369,4,0,0
175,7,7,0
39,4,6,100
60,1,7,485
593,5,4,17
611,5,7,0
93,3,7,154
212,4,4,28
335,4,2,0
271,2,4,0
601,6,7,110
61,2,1,3
660,5,3,0
494,7,1,0
334,0,6,546
475,7,7,138
544,3,1,9
31,5,6,0
269,3,6,18
684,0,6,12
710,3,7,43
92,6,1,0
477,2,1,0
41,7,2,0
275,4,7,5
119,6,2,0
433,3,4,99
685,7,3,0
195,7,0,0
55,7,6,9
255,7,6,0
423,4,2,0
725,6,4,73
327,5,2,6
57,2,0,0
345,2,3,0
300,1,3,30
575,4,7,235
700,4,2,0
626,3,2,0
55,5,3,0
140,5,6,547
677,7,2,0
652,4,2,12
236,2,4,42
517,4,5,137
545,7,2,0
501,7,2,0
499,0,7,173
498,2,7,86
149,5,7,0
229,6,2,0
491,6,7,8
633,7,1,0
264,4,7,32
136,4,3,70
315,7,1,0
631,6,7,11
300,2,0,0
313,4,3,87
231,0,2,13
74,7,3,4
241,2,1,5
283,0,4,14
245,4,5,9
448,7,6,0
436,2,5,40
720,0,6,295
183,2,3,15
250,4,0,0
122,6,3,0
369,5,0,0
218,5,3,0
441,3,2,0
141,7,4,13
359,2,4,125
